source,scientific_status,run_id,family,model,representation,window_size_frames,fold,seed,balancing,subset,scope,label,metric,value
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_1__seed_42,temporal,transformer,R0,30,1,42,,all,cost,,training_seconds,3.86045109999759
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_1__seed_42,temporal,transformer,R0,30,1,42,,all,cost,,parameter_count,17443
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_1__seed_42,temporal,transformer,R0,30,1,42,,all,cost,,model_size_bytes,267507
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_1__seed_42,temporal,transformer,R0,30,1,42,,all,cost,,peak_gpu_memory_bytes,194972160
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,validation,global,,accuracy,0.8481012658227848
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,validation,global,,balanced_accuracy,0.41019574018385124
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,validation,global,,macro_f1,0.3870307287713786
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,test,global,,accuracy,0.8858666666666667
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,test,global,,balanced_accuracy,0.775134091396696
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,test,global,,macro_f1,0.5203498039627529
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,all,cost,,training_seconds,3.9244137999994564
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,all,cost,,parameter_count,17443
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,all,cost,,model_size_bytes,268083
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_2__seed_42,temporal,transformer,R0,30,2,42,,all,cost,,peak_gpu_memory_bytes,196332032
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,validation,global,,accuracy,0.7754749568221071
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,validation,global,,balanced_accuracy,0.4091667991731595
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,validation,global,,macro_f1,0.3951795366978123
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,test,global,,accuracy,0.8770654329147389
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,test,global,,balanced_accuracy,0.47117021077633764
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,test,global,,macro_f1,0.448001540878336
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,all,cost,,training_seconds,9.286180300001433
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,all,cost,,parameter_count,17443
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,all,cost,,model_size_bytes,270835
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_3__seed_42,temporal,transformer,R0,30,3,42,,all,cost,,peak_gpu_memory_bytes,196332032
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,validation,global,,accuracy,0.8346525945470537
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,validation,global,,balanced_accuracy,0.44752039054593085
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,validation,global,,macro_f1,0.4182162775162728
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,test,global,,accuracy,0.7619909502262443
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,test,global,,balanced_accuracy,0.38110224586288416
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,test,global,,macro_f1,0.37070946492360807
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,all,cost,,training_seconds,4.593957099998079
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,all,cost,,parameter_count,17443
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,all,cost,,model_size_bytes,267955
G2,reused_valid,G2__qualification_r0_w30_b1024__transformer__r0__w30__fold_4__seed_42,temporal,transformer,R0,30,4,42,,all,cost,,peak_gpu_memory_bytes,194972160
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,validation,global,,accuracy,0.7813559322033898
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,validation,global,,balanced_accuracy,0.42411181727421043
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,validation,global,,macro_f1,0.40779159862035436
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,test,global,,accuracy,0.6988265971316818
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,test,global,,balanced_accuracy,0.5284554620001035
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,test,global,,macro_f1,0.4630544796584773
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,all,cost,,training_seconds,2.997760800000833
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,all,cost,,parameter_count,51651
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,all,cost,,model_size_bytes,651410
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_1__seed_42,temporal,lstm,R0,60,1,42,,all,cost,,peak_gpu_memory_bytes,376863232
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,global,,accuracy,0.8567774936061381
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,global,,balanced_accuracy,0.4121182586094867
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,global,,macro_f1,0.38993628349480663
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,global,,accuracy,0.8851931330472103
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,global,,balanced_accuracy,0.7694692409130508
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,global,,macro_f1,0.5180764809438346
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,all,cost,,training_seconds,3.922486100000242
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,all,cost,,parameter_count,51651
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,all,cost,,model_size_bytes,652626
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,all,cost,,peak_gpu_memory_bytes,377037312
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,global,,accuracy,0.7775847089487402
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,global,,balanced_accuracy,0.40458969431692826
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,global,,macro_f1,0.39312777530650306
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,global,,accuracy,0.89
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,global,,balanced_accuracy,0.47854181906851984
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,global,,macro_f1,0.45851594968603804
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,all,cost,,training_seconds,3.7950619000002916
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,all,cost,,parameter_count,51651
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,all,cost,,model_size_bytes,652498
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,all,cost,,peak_gpu_memory_bytes,377037312
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,global,,accuracy,0.8471111111111111
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,global,,balanced_accuracy,0.4553277338603426
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,global,,macro_f1,0.42694260802912715
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,global,,accuracy,0.7817351598173516
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,global,,balanced_accuracy,0.571259824633138
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,global,,macro_f1,0.374348174049606
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,all,cost,,training_seconds,6.599656700000196
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,all,cost,,parameter_count,51651
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,all,cost,,model_size_bytes,653970
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,all,cost,,peak_gpu_memory_bytes,377037312
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,validation,global,,accuracy,0.8330508474576271
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,validation,global,,balanced_accuracy,0.4268755935422602
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,validation,global,,macro_f1,0.4289865860568595
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,test,global,,accuracy,0.8305084745762712
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,test,global,,balanced_accuracy,0.5536620815872523
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,test,global,,macro_f1,0.5393976990103332
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,all,cost,,training_seconds,382.1272772000011
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,all,cost,,parameter_count,49379
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,all,cost,,model_size_bytes,637244
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,temporal,tcn,R0,60,1,42,,all,cost,,peak_gpu_memory_bytes,188977152
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,global,,accuracy,0.8772378516624041
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,global,,balanced_accuracy,0.3950617283950617
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,global,,macro_f1,0.38791986407513207
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,global,,accuracy,0.8905579399141631
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,global,,balanced_accuracy,0.7587697668709523
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,global,,macro_f1,0.5184977368795122
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,all,cost,,training_seconds,305.0764182999992
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,all,cost,,parameter_count,49379
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,all,cost,,model_size_bytes,637052
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,all,cost,,peak_gpu_memory_bytes,189763584
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,global,,accuracy,0.7819287576020851
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,global,,balanced_accuracy,0.41555460659762994
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,global,,macro_f1,0.40173702223932367
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,global,,accuracy,0.8913333333333333
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,global,,balanced_accuracy,0.4790295049987808
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,global,,macro_f1,0.4594580119965724
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,all,cost,,training_seconds,383.3797777
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,all,cost,,parameter_count,49379
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,all,cost,,model_size_bytes,637372
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,all,cost,,peak_gpu_memory_bytes,189763584
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,global,,accuracy,0.8462222222222222
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,global,,balanced_accuracy,0.4644268774703557
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,global,,macro_f1,0.43120758315104607
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,global,,accuracy,0.765296803652968
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,global,,balanced_accuracy,0.5680568806505838
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,global,,macro_f1,0.3691134200040496
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,all,cost,,training_seconds,340.01912399999856
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,all,cost,,parameter_count,49379
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,all,cost,,model_size_bytes,636924
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,all,cost,,peak_gpu_memory_bytes,186113024
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,validation,global,,accuracy,0.8389830508474576
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,validation,global,,balanced_accuracy,0.40324348016655714
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,validation,global,,macro_f1,0.41158026755852845
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,test,global,,accuracy,0.7607561929595827
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,test,global,,balanced_accuracy,0.5624095227919073
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,test,global,,macro_f1,0.5710453682939453
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,all,cost,,training_seconds,5.0200638999995135
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,all,cost,,parameter_count,17443
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,all,cost,,model_size_bytes,267443
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,temporal,transformer,R0,60,1,42,,all,cost,,peak_gpu_memory_bytes,257083904
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,global,,accuracy,0.8542199488491049
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,global,,balanced_accuracy,0.4152696556205328
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,global,,macro_f1,0.39062692928581555
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,global,,accuracy,0.8905579399141631
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,global,,balanced_accuracy,0.783757655283585
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,global,,macro_f1,0.5262392866955604
