model,ablation,fold,subset,num_windows,accuracy,balanced_accuracy,macro_f1_present_classes,macro_f1_all_classes,present_classes,absent_classes,train_seconds,resumed_checkpoint,run_id,scope,paradigm,family,seed,representation,window_size_frames,balancing,fingerprint,source,pr_auc_status,event_metrics_status
xgboost,R0_flat,1,validation,1194,0.8283082077051926,0.6192486233104264,0.627163152868134,0.627163152868134,"[""attention"", ""distraction""]",[],1.4107078520009964,False,final__screening__feature__xgboost__r0_flat__w30__fold_1__seed_42,screening,feature,classical,42,R0_flat,30,none,977b0e8869cf4b50b7883adfa51857d828f587deaf49e1dbab1be367147d5ad7,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,2,validation,1185,0.8261603375527427,0.5884396450694793,0.5638275822636438,0.5638275822636438,"[""attention"", ""distraction""]",[],1.1651589319990308,False,final__screening__feature__xgboost__r0_flat__w30__fold_2__seed_42,screening,feature,classical,42,R0_flat,30,none,e9699bd52a34fc0b3bf2bfa42859ecb6f2703593066a2d0d51ecbfccd1fdde4e,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,3,validation,1158,0.772020725388601,0.5840703103542982,0.5754117941168301,0.5754117941168301,"[""attention"", ""distraction""]",[],1.2285964900002,False,final__screening__feature__xgboost__r0_flat__w30__fold_3__seed_42,screening,feature,classical,42,R0_flat,30,none,225d65bc150f2c0fd413bb6c41712c1417566fb1eea8552778ae4b847e315f2e,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,4,validation,1137,0.8170624450307827,0.6121287414769444,0.5913633661860858,0.5913633661860858,"[""attention"", ""distraction""]",[],1.2541457789993729,False,final__screening__feature__xgboost__r0_flat__w30__fold_4__seed_42,screening,feature,classical,42,R0_flat,30,none,14c6fd1b56c39100891493c2a753356a2d26b17569c61ad2a7f46454c9c36111,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,1,validation,1180,0.8347457627118644,0.6015719683467597,0.6132454605505328,0.6132454605505328,"[""attention"", ""distraction""]",[],2.5297990830003982,False,final__screening__feature__xgboost__r0_flat__w60__fold_1__seed_42,screening,feature,classical,42,R0_flat,60,none,100522c908ff1dc317542db2a958d11393974f9e6b587837238636e7736964bc,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,2,validation,1173,0.8294970161977835,0.5880376344086021,0.5615281100478469,0.5615281100478469,"[""attention"", ""distraction""]",[],2.4332049269996787,False,final__screening__feature__xgboost__r0_flat__w60__fold_2__seed_42,screening,feature,classical,42,R0_flat,60,none,a6e3ada8e75117562646564fa9e5183d4fffb50106add175088488baca5eef28,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,3,validation,1151,0.7793223284100782,0.5734587251828631,0.570062588971635,0.570062588971635,"[""attention"", ""distraction""]",[],2.509278331999667,False,final__screening__feature__xgboost__r0_flat__w60__fold_3__seed_42,screening,feature,classical,42,R0_flat,60,none,6d9ea4042b233425709b349e4d8419c8a6461f3554be4f37fd1a74bcea0b122d,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,4,validation,1125,0.824,0.6270243800062961,0.6010523978049375,0.6010523978049375,"[""attention"", ""distraction""]",[],2.6248443690001295,False,final__screening__feature__xgboost__r0_flat__w60__fold_4__seed_42,screening,feature,classical,42,R0_flat,60,none,24708c333bfb0b106da9c8a5e6b72c1fe99a0f62726ff81cf755af33b9f1cdc6,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,1,validation,1155,0.8519480519480519,0.5898590898590899,0.6067838520668709,0.6067838520668709,"[""attention"", ""distraction""]",[],6.426554247998865,False,final__screening__feature__xgboost__r0_flat__w150__fold_1__seed_42,screening,feature,classical,42,R0_flat,150,none,77a9a4964a7524b5c9e9428da5dfe777b1461c080aa4dc01927978a7438a2c0c,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,2,validation,1160,0.8405172413793104,0.6143627387293751,0.5778706663388247,0.5778706663388247,"[""attention"", ""distraction""]",[],6.289544393999677,False,final__screening__feature__xgboost__r0_flat__w150__fold_2__seed_42,screening,feature,classical,42,R0_flat,150,none,3e67e3fe24068a5737f94ab7364b38cc030dc6ab791b2e3aedf052a5743d5389,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,3,validation,1125,0.7991111111111111,0.5795129792807812,0.5795129792807812,0.5795129792807812,"[""attention"", ""distraction""]",[],6.443207206999432,False,final__screening__feature__xgboost__r0_flat__w150__fold_3__seed_42,screening,feature,classical,42,R0_flat,150,none,3dbdf19819310185e96b1fda58ec9f789daa74a1d211a8590a70fb392be506e7,new,pending_probability_support,pending_confirmation
xgboost,R0_flat,4,validation,1105,0.8262443438914027,0.6210927659244617,0.592357471140692,0.592357471140692,"[""attention"", ""distraction""]",[],6.771669439998732,False,final__screening__feature__xgboost__r0_flat__w150__fold_4__seed_42,screening,feature,classical,42,R0_flat,150,none,9499368079fc1ce06bf023b40724fad4c74bfbbbb2e4f613835a8d36ede7b4e4,new,pending_probability_support,pending_confirmation
