configuration_id,epoch,fold,generation,learning_rate,model,representation,run_id,seed,training_accuracy,training_loss,training_macro_f1,validation_accuracy,validation_loss,validation_macro_f1,window_size_frames,scenario,strategy
qualification_r0_w150_b1024,10,1,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8912291732159698,0.2818248354200671,0.4831005186954056,0.8588744588744589,0.37419296174725414,0.3811905807979106,150,A,none
qualification_r0_w150_b1024,11,1,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8924866394215656,0.2814237610025625,0.48483223586294,0.8588744588744589,0.3762361076100048,0.3811905807979106,150,A,none
qualification_r0_w150_b1024,12,1,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8915435397673688,0.28073461610953865,0.4838870384567457,0.8554112554112554,0.3777364360499176,0.3791145181946056,150,A,none
qualification_r0_w150_b1024,13,1,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8928010059729645,0.2801346838268159,0.4860859077952222,0.8528138528138528,0.3769683703844681,0.3775897173911434,150,A,none
qualification_r0_w150_b1024,14,1,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8918579063187677,0.27981659482856547,0.48652381735009725,0.8493506493506493,0.376985412900582,0.3779537456008044,150,A,none
qualification_r0_w150_b1024,15,1,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8928010059729645,0.27938674908413597,0.48792691998445914,0.8502164502164502,0.37763140755040303,0.3807770396174804,150,A,none
qualification_r0_w150_b1024,16,1,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8928010059729645,0.2789354991215799,0.4883803776867756,0.8502164502164502,0.37880333619458334,0.3807770396174804,150,A,none
qualification_r0_w150_b1024,17,1,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8940584721785602,0.2784810551857656,0.4905511623212931,0.8493506493506493,0.3807538452215525,0.3802673385241779,150,A,none
qualification_r0_w150_b1024,18,1,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8934297390757623,0.27827223859954575,0.4890150875252339,0.8502164502164502,0.3817489032169957,0.3807770396174804,150,A,none
qualification_r0_w150_b1024,19,1,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8931153725243635,0.27800553346609624,0.489148108872393,0.8502164502164502,0.3824950513063055,0.3807770396174804,150,A,none
qualification_r0_w150_b1024,20,1,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,0.8931153725243635,0.27827934264031196,0.4877878547593088,0.8493506493506493,0.38293229758868486,0.3779537456008044,150,A,none
qualification_r0_w150_b1024,1,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.6851851851851852,0.8177810979422616,0.3419132964449266,0.8620689655172413,0.49870374099961645,0.3105107902499612,150,A,none
qualification_r0_w150_b1024,2,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.7833682739343116,0.5363305864594018,0.4403861967677427,0.9008620689655172,0.37315316046106406,0.3699900156896305,150,A,none
qualification_r0_w150_b1024,3,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.822501747030049,0.4478866393586125,0.47403958361067255,0.8870689655172413,0.3429383369355366,0.36910802823043004,150,A,none
qualification_r0_w150_b1024,4,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8361285814116003,0.42119269588458463,0.4986136383509107,0.875,0.34624155040445,0.37215000405184456,150,A,none
qualification_r0_w150_b1024,5,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8389238294898672,0.4141438392223302,0.5053284281123617,0.8637931034482759,0.3576837204653641,0.37154692286271235,150,A,none
qualification_r0_w150_b1024,6,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8410202655485675,0.411281859204121,0.5097907879407294,0.8612068965517241,0.36025035432700453,0.3757669884635522,150,A,none
qualification_r0_w150_b1024,7,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8406708595387841,0.40696793919589286,0.509735647144005,0.8612068965517241,0.35541326660534434,0.3757669884635522,150,A,none
qualification_r0_w150_b1024,8,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8410202655485675,0.4016859038862459,0.5097907879407294,0.8620689655172413,0.35289603985589124,0.3763001699215253,150,A,none
qualification_r0_w150_b1024,9,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8420684835779175,0.39666509584560833,0.5107213362493283,0.8620689655172413,0.35572638614424346,0.3763001699215253,150,A,none
qualification_r0_w150_b1024,10,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8427672955974843,0.39120956909648197,0.512106705457089,0.8525862068965517,0.36375210285186765,0.37062971254431504,150,A,none
qualification_r0_w150_b1024,11,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8469601677148847,0.3850943572991049,0.5181355008767268,0.8551724137931035,0.3734226617319831,0.396932937007382,150,A,none
qualification_r0_w150_b1024,12,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8490566037735849,0.3792330579354495,0.5224012486075762,0.8568965517241379,0.37617523012490106,0.40471738144360064,150,A,none
qualification_r0_w150_b1024,13,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8508036338225018,0.37159834447063655,0.524822254785836,0.8568965517241379,0.3739833965383727,0.4025623775464438,150,A,none
qualification_r0_w150_b1024,14,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8535988819007687,0.3654846921615214,0.5906032026721681,0.8568965517241379,0.377578564347892,0.40471738144360064,150,A,none
qualification_r0_w150_b1024,15,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8570929419986024,0.3613035149252723,0.6519670678542041,0.853448275862069,0.38355440641271654,0.4084289248762933,150,A,none
qualification_r0_w150_b1024,16,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8574423480083857,0.3565920818151918,0.6784717044400689,0.8525862068965517,0.38981819204215346,0.40780859121470475,150,A,none
qualification_r0_w150_b1024,17,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8598881900768693,0.3532905409504366,0.7117390697854504,0.8525862068965517,0.39119573143021813,0.41023773139910547,150,A,none
qualification_r0_w150_b1024,18,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8574423480083857,0.350596953487996,0.7102557128725272,0.8517241379310345,0.38699456514983344,0.4085327159996552,150,A,none
qualification_r0_w150_b1024,19,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8588399720475192,0.3470696325613684,0.7114805370580695,0.8525862068965517,0.38809378979534936,0.4071331319649436,150,A,none
qualification_r0_w150_b1024,20,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8588399720475192,0.34304662787106216,0.7133057915603289,0.8517241379310345,0.3901699324106348,0.4085327159996552,150,A,none
qualification_r0_w150_b1024,21,2,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8577917540181691,0.34047357016389473,0.7114238004989056,0.85,0.3899268586060097,0.40728727566448747,150,A,none
qualification_r0_w150_b1024,22,2,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.856743535988819,0.3379056521598315,0.7099835432834007,0.8491379310344828,0.3917657529485637,0.4046631584578522,150,A,none
qualification_r0_w150_b1024,23,2,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8588399720475192,0.336264842169673,0.7183300841873885,0.8456896551724138,0.39403903597387774,0.4042378745420754,150,A,none
qualification_r0_w150_b1024,24,2,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8581411600279525,0.3353888161485633,0.7209624268505769,0.8405172413793104,0.4012502610683441,0.40069276298089856,150,A,none
qualification_r0_w150_b1024,25,2,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.859538784067086,0.3331722120235718,0.725464405815325,0.8396551724137931,0.40495438370211373,0.4020308701847661,150,A,none
qualification_r0_w150_b1024,26,2,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8574423480083857,0.3324647832383316,0.7168064879960436,0.8405172413793104,0.40295085208169346,0.4010995505215773,150,A,none
qualification_r0_w150_b1024,27,2,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8591893780573026,0.33158662963130103,0.7251477460444185,0.8413793103448276,0.40235532614691505,0.40168555321450944,150,A,none
qualification_r0_w150_b1024,28,2,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.8609364081062194,0.3302524979925922,0.728374337570275,0.8413793103448276,0.40313286627161093,0.40209922079124477,150,A,none
qualification_r0_w150_b1024,29,2,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.860587002096436,0.3298324419434132,0.7285340578498416,0.8396551724137931,0.40454350154975366,0.3989635965324325,150,A,none
qualification_r0_w150_b1024,30,2,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,0.860587002096436,0.3291081501877783,0.7207220075659247,0.8396551724137931,0.40503622889518737,0.3989635965324325,150,A,none
qualification_r0_w150_b1024,1,3,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.7129714811407544,0.7707640820578979,0.3455694157950375,0.808,0.5782246089378993,0.35869568145149344,150,A,none
qualification_r0_w150_b1024,2,3,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8656853725850966,0.45945609248294966,0.5469269273807847,0.8142222222222222,0.49584673368930815,0.38323634733056666,150,A,none
qualification_r0_w150_b1024,3,3,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8721251149954001,0.3854414101156564,0.5367168343685947,0.8,0.5087802194025781,0.39020915706836284,150,A,none
qualification_r0_w150_b1024,4,3,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8739650413983441,0.3711854893438877,0.541101825676502,0.7875555555555556,0.5323309464454651,0.38765198888309876,150,A,none
qualification_r0_w150_b1024,5,3,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8736583869978534,0.36892528064738606,0.5416382758109909,0.7866666666666666,0.5323600532677438,0.38571055381400204,150,A,none
qualification_r0_w150_b1024,6,3,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8742716957988347,0.36542975945510736,0.54196836515227,0.7893333333333333,0.5212301973369386,0.3857126313177269,150,A,none
qualification_r0_w150_b1024,7,3,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8745783501993254,0.3612106958440168,0.5414565956174339,0.7946666666666666,0.5066424967977736,0.3886957165051417,150,A,none
qualification_r0_w150_b1024,8,3,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.874885004599816,0.3568407312030991,0.5415597167021017,0.7902222222222223,0.5087030979163117,0.38620547034747865,150,A,none
qualification_r0_w150_b1024,9,3,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8751916590003067,0.3528531386657786,0.5424290698294216,0.7857777777777778,0.5186513671974341,0.3866656730506495,150,A,none
qualification_r0_w150_b1024,10,3,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8767249310027599,0.3488602861784894,0.5455527245781524,0.7822222222222223,0.5239701606267029,0.38612674588284346,150,A,none
qualification_r0_w150_b1024,11,3,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8776448942042319,0.34468058471809826,0.5468628854695917,0.784,0.521478298717075,0.3856858889641019,150,A,none
qualification_r0_w150_b1024,12,3,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8773382398037411,0.34105265283102054,0.5463346485219459,0.7857777777777778,0.5208528103695975,0.3866656730506495,150,A,none
qualification_r0_w150_b1024,13,3,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8770315854032505,0.3379283570614522,0.5458042583646449,0.7857777777777778,0.5211963975694445,0.3866656730506495,150,A,none
qualification_r0_w150_b1024,14,3,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8797914750076664,0.33565118081801437,0.5616545955563562,0.7857777777777778,0.5225966253942913,0.3866656730506495,150,A,none
qualification_r0_w150_b1024,15,3,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8825513646120822,0.3334966928671562,0.6582163432531559,0.784,0.5249018826451567,0.38710598135456786,150,A,none
qualification_r0_w150_b1024,16,3,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8831646734130635,0.331298210629288,0.6906883174687367,0.784,0.5241508790022797,0.38710598135456786,150,A,none
qualification_r0_w150_b1024,17,3,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8831646734130635,0.33040732444155185,0.6945432064315303,0.7866666666666666,0.5218840331170294,0.38715800575409004,150,A,none
qualification_r0_w150_b1024,18,3,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,0.8837779822140448,0.32940797362909546,0.7021058254383612,0.7866666666666666,0.5212986652652423,0.38715800575409004,150,A,none
qualification_r0_w150_b1024,1,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.7396144447461309,0.7155637062181768,0.3554570487593443,0.8398190045248869,0.49151318512890674,0.3712341566409753,150,A,none
qualification_r0_w150_b1024,2,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8685853923431984,0.42011594912328054,0.5440007135113332,0.865158371040724,0.3967439260013503,0.4189818837475881,150,A,none
qualification_r0_w150_b1024,3,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8881346728210697,0.34877615476023593,0.5497856340182619,0.8552036199095022,0.40292383285399475,0.42321963962359366,150,A,none
qualification_r0_w150_b1024,4,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8903068150963888,0.3322796584259968,0.5544121302510564,0.8452488687782805,0.42864976393151605,0.4228759811052292,150,A,none
qualification_r0_w150_b1024,5,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8881346728210697,0.329568681997221,0.553413145972039,0.8443438914027149,0.43637706329919634,0.4239014373716632,150,A,none
qualification_r0_w150_b1024,6,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8894922617431442,0.3245637989419652,0.5554645709925039,0.8443438914027149,0.4283377393068771,0.4239014373716632,150,A,none
qualification_r0_w150_b1024,7,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.892207439587293,0.3189756304891479,0.5580944204808641,0.8443438914027149,0.4174985307643856,0.4222111938240971,150,A,none
qualification_r0_w150_b1024,8,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8924789573717078,0.3127255840952747,0.5588235511299654,0.8389140271493213,0.4222678343904504,0.4199681385169927,150,A,none
qualification_r0_w150_b1024,9,4,G2,0.001,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8949226174314417,0.30643892026031727,0.5624766804004223,0.8352941176470589,0.4310351892159535,0.41741419914794525,150,A,none
qualification_r0_w150_b1024,10,4,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8941080640781971,0.3004983101822001,0.5624282809857225,0.8334841628959276,0.43650261351156017,0.4177817471509302,150,A,none
qualification_r0_w150_b1024,11,4,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8946510996470268,0.29716832627914797,0.5632359150518669,0.8334841628959276,0.43939045991293446,0.4177817471509302,150,A,none
qualification_r0_w150_b1024,12,4,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.896551724137931,0.29428810377241377,0.6292945059669065,0.8343891402714932,0.4388478276551579,0.4184120808402354,150,A,none
qualification_r0_w150_b1024,13,4,G2,0.0005,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8987238664132501,0.29145250144355683,0.6841199051905114,0.8352941176470589,0.43910021153510426,0.419045591235043,150,A,none
qualification_r0_w150_b1024,14,4,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8998099375509095,0.28868370845270586,0.690626718826786,0.8352941176470589,0.441281086260377,0.419045591235043,150,A,none
qualification_r0_w150_b1024,15,4,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8989953841976649,0.2876998132705171,0.7043561634729496,0.8343891402714932,0.44206692084198085,0.4184120808402354,150,A,none
qualification_r0_w150_b1024,16,4,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8992669019820798,0.28666235186501493,0.7089815731148873,0.8343891402714932,0.4418070663558951,0.4184120808402354,150,A,none
qualification_r0_w150_b1024,17,4,G2,0.00025,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.8995384197664947,0.2855213878758731,0.7177662780205024,0.8352941176470589,0.44093277212990895,0.419045591235043,150,A,none
qualification_r0_w150_b1024,18,4,G2,0.000125,transformer,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,0.9014390442573988,0.2844682488627904,0.7446823874947363,0.8352941176470589,0.4402928970653007,0.419045591235043,150,A,none
g4_b_class_weights_w150,1,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.7431625275070732,0.9956504106521606,0.31234223362808006,0.6909090909090909,1.0318594991386711,0.2990271193115767,150,B,class_weights
g4_b_class_weights_w150,2,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.7972335743476894,0.8421727302913132,0.4379576439805888,0.6909090909090909,1.0301736659301823,0.39102835378755824,150,B,class_weights
g4_b_class_weights_w150,3,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8292989625903804,0.7641545362121764,0.521269752087183,0.6874458874458874,1.0735850283593842,0.4054126687988628,150,B,class_weights
g4_b_class_weights_w150,4,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.821754165356806,0.7064867575226321,0.5208732679310994,0.6718614718614718,1.1528228314407976,0.3935033276859179,150,B,class_weights
g4_b_class_weights_w150,5,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8135806350204339,0.6599059113913532,0.5160849957162924,0.6874458874458874,1.1638858697631143,0.40166850404082055,150,B,class_weights
g4_b_class_weights_w150,6,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8330713612071675,0.60705167643494,0.5407720758026772,0.6995670995670996,1.0934021727863328,0.4078324298153013,150,B,class_weights
g4_b_class_weights_w150,7,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8371581263753537,0.5581710478375821,0.553137595858399,0.6926406926406926,1.0934517409894373,0.40593925910944817,150,B,class_weights
g4_b_class_weights_w150,8,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8314995284501729,0.5064171026503279,0.5439209959524428,0.6822510822510822,1.146296351761013,0.3983925133310265,150,B,class_weights
g4_b_class_weights_w150,9,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8267840301791889,0.4776535854891238,0.5347138200196703,0.6822510822510822,1.2102516840030622,0.3975446428571428,150,B,class_weights
g4_b_class_weights_w150,10,1,G4,0.001,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8289845960389814,0.4586360220244305,0.534471761027148,0.6961038961038961,1.178251496847574,0.4053122280133161,150,B,class_weights
g4_b_class_weights_w150,11,1,G4,0.0005,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8365293932725558,0.4489538515936987,0.5432668637760605,0.7004329004329004,1.1733423581371059,0.4076600539611139,150,B,class_weights
g4_b_class_weights_w150,12,1,G4,0.0005,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.840301791889343,0.4415136433292282,0.5487509676340551,0.6995670995670996,1.1608024289081622,0.40833574242787174,150,B,class_weights
g4_b_class_weights_w150,13,1,G4,0.0005,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8418736246463376,0.42845549785052783,0.5551716246556346,0.6917748917748918,1.1502961270736924,0.4032090509809518,150,B,class_weights
g4_b_class_weights_w150,14,1,G4,0.0005,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.835900660169758,0.42231958619231363,0.5544431041858701,0.6891774891774892,1.1561439865595335,0.4006488863274955,150,B,class_weights
g4_b_class_weights_w150,15,1,G4,0.0005,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8352719270669601,0.41141533420656284,0.5560051235757838,0.6891774891774892,1.1677346422042683,0.3983579718209899,150,B,class_weights
g4_b_class_weights_w150,16,1,G4,0.0005,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8368437598239548,0.4081271071829012,0.5565054977284717,0.6943722943722944,1.190085772879712,0.401916032867184,150,B,class_weights
g4_b_class_weights_w150,17,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8384155925809493,0.40342781165979524,0.5572711895088576,0.6978354978354978,1.1985927629264401,0.4029570393019662,150,B,class_weights
g4_b_class_weights_w150,18,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8390443256837472,0.4101093188841663,0.55754288019443,0.7047619047619048,1.2004094309621043,0.4096385145425658,150,B,class_weights
g4_b_class_weights_w150,19,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.839987425337944,0.38708851403764344,0.5597156603640087,0.7134199134199134,1.1832663203730727,0.4123478761661654,150,B,class_weights
g4_b_class_weights_w150,20,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8425023577491355,0.3879914648575589,0.5641925167892549,0.7168831168831169,1.177272716280702,0.41320310829115275,150,B,class_weights
g4_b_class_weights_w150,21,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8412448915435398,0.3844847483703904,0.5647066032097642,0.7186147186147186,1.1624236817999836,0.41470533295974593,150,B,class_weights
g4_b_class_weights_w150,22,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8418736246463376,0.3939384438404307,0.5724656354460134,0.7177489177489178,1.1549105993597022,0.4146123210324662,150,B,class_weights
g4_b_class_weights_w150,23,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8412448915435398,0.3848968960136334,0.5743298718809976,0.716017316017316,1.1730935830574531,0.4130264005626609,150,B,class_weights
g4_b_class_weights_w150,24,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8371581263753537,0.37585049883557053,0.5713638740610079,0.7134199134199134,1.179837252928581,0.41121390612319697,150,B,class_weights
g4_b_class_weights_w150,25,1,G4,0.00025,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8371581263753537,0.36924018124595676,0.5706999948088316,0.7134199134199134,1.1815777426158196,0.41044550785479866,150,B,class_weights
g4_b_class_weights_w150,26,1,G4,0.000125,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8365293932725558,0.36450362389134894,0.5732473501291074,0.7151515151515152,1.177077407341499,0.40936370722758,150,B,class_weights
g4_b_class_weights_w150,27,1,G4,0.000125,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8362150267211569,0.36645430375179827,0.5736829045385322,0.7168831168831169,1.175254810475684,0.41107288140283554,150,B,class_weights
g4_b_class_weights_w150,28,1,G4,0.000125,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8377868594781516,0.3650037121403633,0.5793573074591506,0.7177489177489178,1.1707263661669447,0.4118042850754157,150,B,class_weights
g4_b_class_weights_w150,29,1,G4,0.000125,transformer,R0,G4__g4_b_class_weights_w150__transformer__r0__w150__fold_1__seed_42,42,0.8381012260295505,0.36051817228493543,0.5805345878083564,0.7168831168831169,1.1749487340708316,0.4103238352662751,150,B,class_weights
