target_video,calibration_videos,threshold,equal_video_mean_macro_f1,equal_video_mean_fatigue_f1,equal_video_mean_fatigue_precision,model_key
video_03,"[""video_01"",""video_02"",""video_04""]",0.2,0.07015258080633384,0.025423728813559324,0.013452914798206277,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.21,0.13528968947888473,0.023494860499265788,0.012461059190031152,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.22,0.2066347112485866,0.02102102102102102,0.011164274322169059,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.23,0.2353626959629861,0.0213089802130898,0.011326860841423947,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.24,0.24404262778640984,0.021806853582554516,0.011608623548922057,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.25,0.24882407197710518,0.0220125786163522,0.011725293132328308,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.26,0.25273582242806153,0.022435897435897436,0.011965811965811965,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.27,0.25413924542474725,0.02254428341384863,0.012027491408934707,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.28,0.2562856331841869,0.022875816993464054,0.012216404886561954,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.29,0.2597927484869073,0.023688663282571912,0.012681159420289856,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.3,0.2610611994524075,0.023809523809523808,0.012750455373406194,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.31,0.26129705721716884,0.02393162393162393,0.012820512820512822,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.32,0.2629170564133258,0.02443280977312391,0.013108614232209737,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.33,0.33684907467387815,0.025089605734767026,0.01348747591522158,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.34,0.341855953090332,0.025362318840579712,0.01364522417153996,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.35,0.3453115815455403,0.025925925925925925,0.013972055888223553,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.36,0.3466625534837924,0.026217228464419474,0.014141414141414142,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.37,0.34725615425704975,0.026515151515151516,0.014314928425357873,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.38,0.34650062487612093,0.024096385542168672,0.013071895424836602,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.39,0.3402351538149966,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.4,0.34021556556011423,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.41,0.34019699752684035,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.42,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.43,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.44,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.45,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.46,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.47,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.48,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.49,0.33996311727353,0.0,0.0,lstm_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.5,0.33996311727353,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.05,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.06,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.07,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.08,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.09,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.1,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.11,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.12,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.13,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.14,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.15,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.16,0.00992788404135922,0.02978365212407766,0.015338917936320534,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.17,0.03417029228636155,0.03260465350017589,0.01685891748003549,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.18,0.061886891731938364,0.03170279574773957,0.01652472012427018,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.19,0.0690819928915167,0.031223802652374084,0.016332395026976306,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.2,0.0723972497176694,0.03215773554756606,0.016854275342423963,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.21,0.11005203584403334,0.031006597588467664,0.016259729655368284,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.22,0.20997532862617774,0.03442135602939623,0.018001881159775898,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.23,0.24377617227384948,0.03776988556288404,0.01976567940682479,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.24,0.25421188326398236,0.040719383133381935,0.02134098364624566,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.25,0.26065190642161296,0.04423480083857442,0.023219546005891527,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.26,0.26641819561906477,0.046900729240178775,0.024664224664224663,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.27,0.27112586282104595,0.05091307774008976,0.02684230622374952,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.28,0.2679864173939747,0.038027332144979206,0.02015291282306989,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.29,0.27319464034995433,0.04100468059858923,0.021813579511614056,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.3,0.3290345027473483,0.046031746031746035,0.024655217278168096,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.31,0.3208353529107955,0.04957264957264957,0.026709401709401708,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.32,0.3202289638717242,0.05952052907136952,0.03271645736946464,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.33,0.3582767036754613,0.06549364613880743,0.03647598166234802,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.34,0.36499823737924886,0.07298136645962733,0.041423001949317736,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.35,0.3737273240152262,0.0925925925925926,0.05563872255489022,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.36,0.37689400369997195,0.10029130253849354,0.06176046176046176,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.37,0.38169443397058117,0.12175324675324674,0.08098159509202454,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.38,0.3837792886239019,0.12666048810627126,0.08714596949891067,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.39,0.38591775389746075,0.1111111111111111,0.16666666666666666,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.4,0.34751023363762507,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.41,0.3474916656043512,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.42,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.43,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.44,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.45,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.46,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.47,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.48,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.49,0.34725778535104085,0.0,0.0,lstm_b
video_04,"[""video_01"",""video_02"",""video_03""]",0.5,0.34725778535104085,0.0,0.0,lstm_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.05,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.06,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.07,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.08,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.09,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.1,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.11,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.12,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.13,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.14,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.15,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.16,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.17,0.002244668911335578,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.18,0.0075537322408767245,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.19,0.036921273082994414,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.2,0.07490730728792154,0.006734006734006735,0.003401360544217687,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.21,0.1230921787759578,0.006785411365564038,0.0034275921165381317,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.22,0.1784310995521791,0.007662835249042145,0.003875968992248062,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.23,0.218372893405117,0.009732360097323601,0.0049382716049382715,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.24,0.23439421380237557,0.011494252873563218,0.005847953216374269,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.25,0.3169751404242182,0.014109347442680775,0.007207207207207207,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.26,0.3613284428349543,0.016877637130801686,0.008658008658008658,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.27,0.37379763827919904,0.01839080459770115,0.009456264775413711,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.28,0.40781605191610293,0.0196078431372549,0.010101010101010102,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.29,0.4108542646282381,0.021164021164021163,0.01092896174863388,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.3,0.4124789594149673,0.02203856749311295,0.011396011396011397,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.31,0.41645811145735573,0.023809523809523808,0.012345679012345678,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.32,0.418028891163958,0.025157232704402514,0.013071895424836602,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.33,0.4249788619938836,0.029304029304029307,0.01532567049808429,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.34,0.4249309844604761,0.02531645569620253,0.013333333333333334,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.35,0.431631643879608,0.01932367149758454,0.010256410256410256,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.36,0.43101648367447193,0.021164021164021163,0.011299435028248588,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.37,0.42435019180828043,0.012820512820512822,0.006944444444444444,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.38,0.4152911768967662,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.39,0.41240440943025974,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.4,0.41092463140784236,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.41,0.40984239255586624,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.42,0.41361155283867856,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.43,0.4138309034889516,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.44,0.4185984745622919,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.45,0.4197788818029373,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.46,0.4197788818029373,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.47,0.41993835593698026,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.48,0.4193163717551851,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.49,0.4194274283209392,0.0,0.0,tcn_b
video_01,"[""video_02"",""video_03"",""video_04""]",0.5,0.4194274283209392,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.05,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.06,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.07,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.08,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.09,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.1,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.11,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.12,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.13,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.14,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.15,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.16,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.17,0.00992788404135922,0.02978365212407766,0.015338917936320534,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.18,0.013161321868913329,0.030094294245237643,0.015505643598221411,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.19,0.025956931594186494,0.03135521885521886,0.016184054742841087,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.2,0.07770844125595318,0.0335960335960336,0.01750392464678179,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.21,0.11230715815512969,0.03194264406996655,0.016655105344051357,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.22,0.16337101725455858,0.03401329638211197,0.01776485788113695,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.23,0.19978289913319633,0.034322524031749825,0.01792528459195126,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.24,0.21918967240347928,0.03724532583493661,0.019484316852737906,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.25,0.30361183586159307,0.03802564041726971,0.01990561990561991,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.26,0.31601761044370136,0.04134246893508303,0.021666138739309473,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.27,0.32800726538602243,0.04403183023872679,0.02313147845062739,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.28,0.36276981456341223,0.04614183982050531,0.02428540726413067,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.29,0.3655376583317366,0.041782577865052094,0.02197868550553996,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.3,0.36640980223469904,0.03967525179646392,0.020865708365708367,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.31,0.371537246567228,0.04212454212454212,0.022207611951201692,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.32,0.3745970868376676,0.04377920663363901,0.02311205606740688,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.33,0.3811700535473812,0.04879720669194354,0.025874193704835347,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.34,0.379110866272506,0.03661589072445112,0.019682539682539683,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.35,0.3853314423192767,0.03166935050993022,0.01727395411605938,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.36,0.3846088677889444,0.03463203463203463,0.01905137301274471,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.37,0.37321289270718044,0.012820512820512822,0.006944444444444444,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.38,0.36629670582996754,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.39,0.36418019981161914,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.4,0.36341138452341726,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.41,0.36303407759538814,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.42,0.3639354602147548,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.43,0.3648604608508779,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.44,0.3696806691153996,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.45,0.37115114846932157,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.46,0.37115114846932157,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.47,0.3713106226033646,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.48,0.37068863842156946,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.49,0.3708468124995567,0.0,0.0,tcn_b
video_02,"[""video_01"",""video_03"",""video_04""]",0.5,0.3708468124995567,0.0,0.0,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.05,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.06,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.07,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.08,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.09,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.1,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.11,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.12,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.13,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.14,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.15,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.16,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.17,0.007683215130023641,0.023049645390070924,0.011937557392102846,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.18,0.0162257162871189,0.02336028751123091,0.012104283054003726,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.19,0.05714392443309674,0.024621212121212124,0.012782694198623401,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.2,0.13116288230729348,0.026862026862026864,0.014102564102564103,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.21,0.17952707547201194,0.025157232704402514,0.013227513227513227,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.22,0.21599891534585083,0.026350461133069828,0.013888888888888888,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.23,0.22811664267861873,0.02459016393442623,0.012987012987012986,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.24,0.23456076179454066,0.025751072961373394,0.013636363636363636,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.25,0.23904064079662546,0.02391629297458894,0.0126984126984127,tcn_b
video_03,"[""video_01"",""video_02"",""video_04""]",0.26,0.2768248929505021,0.024464831804281346,0.013008130081300813,tcn_b
