model,ablation,fold,subset,actual,predicted,count,run_id,generation,representation,window_size_frames,seed,balancing
svm,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,distraction,alert,97,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,distraction,fatigue,1,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,distraction,distraction,40,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,alert,alert,897,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,alert,distraction,115,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,fatigue,alert,17,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,distraction,alert,52,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,validation,distraction,distraction,44,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,alert,alert,786,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,alert,distraction,171,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,distraction,alert,93,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,4,test,distraction,distraction,45,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,alert,alert,892,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,alert,fatigue,2,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,alert,distraction,118,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,fatigue,alert,17,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,distraction,alert,53,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,validation,distraction,distraction,43,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,alert,alert,799,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,alert,distraction,158,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,distraction,alert,94,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,4,test,distraction,distraction,44,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,1,validation,alert,alert,8,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,alert,fatigue,100,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,alert,distraction,891,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,fatigue,distraction,1,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,distraction,alert,2,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,distraction,fatigue,60,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,validation,distraction,distraction,93,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,alert,alert,107,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,alert,fatigue,251,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,alert,distraction,732,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,fatigue,alert,8,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,fatigue,fatigue,32,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,fatigue,distraction,22,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,distraction,alert,57,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,distraction,fatigue,289,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,1,test,distraction,distraction,30,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,alert,alert,882,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,alert,fatigue,13,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,alert,distraction,104,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,fatigue,alert,1,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,fatigue,distraction,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,distraction,alert,110,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,distraction,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,validation,distraction,distraction,45,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,alert,alert,760,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,alert,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,alert,distraction,330,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,fatigue,alert,26,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,fatigue,distraction,36,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,distraction,alert,153,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,distraction,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,1,test,distraction,distraction,223,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,alert,alert,957,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,alert,distraction,42,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,fatigue,alert,1,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,distraction,alert,123,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,validation,distraction,distraction,32,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,alert,alert,1027,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,alert,distraction,63,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,fatigue,alert,54,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,fatigue,distraction,8,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,distraction,alert,169,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,1,test,distraction,distraction,207,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,alert,alert,961,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,alert,distraction,38,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,fatigue,alert,1,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,distraction,alert,121,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,validation,distraction,distraction,34,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,alert,alert,1027,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,alert,distraction,63,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,fatigue,alert,52,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,fatigue,distraction,10,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,distraction,alert,156,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,1,test,distraction,distraction,220,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,alert,alert,53,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,alert,fatigue,180,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,alert,distraction,841,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,fatigue,distraction,12,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,distraction,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,distraction,fatigue,23,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,validation,distraction,distraction,51,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,alert,alert,4,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,alert,fatigue,94,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,alert,distraction,1462,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,distraction,alert,2,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,distraction,fatigue,184,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,2,test,distraction,distraction,95,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,alert,alert,860,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,alert,fatigue,22,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,alert,distraction,192,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,fatigue,alert,8,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,fatigue,distraction,4,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,distraction,alert,50,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,distraction,fatigue,2,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,validation,distraction,distraction,22,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,alert,alert,1398,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,alert,fatigue,18,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,alert,distraction,144,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,distraction,alert,108,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,distraction,fatigue,1,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,2,test,distraction,distraction,172,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,alert,alert,977,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,alert,fatigue,1,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,alert,distraction,96,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,fatigue,alert,12,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,distraction,alert,48,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,validation,distraction,distraction,26,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,alert,alert,1475,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,alert,distraction,85,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,distraction,alert,108,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,2,test,distraction,distraction,173,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,alert,alert,981,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,alert,distraction,93,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,fatigue,alert,12,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,distraction,alert,49,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,validation,distraction,distraction,25,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,alert,alert,1477,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,alert,distraction,83,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
