video_id,start,end_exclusive,reason
video_02,21870,21960,missing_indicator
video_02,21960,22050,missing_indicator
video_02,22050,22140,missing_indicator
video_02,22140,22230,missing_indicator
video_02,22230,22320,missing_indicator
video_02,22320,22410,missing_indicator
video_02,22410,22500,missing_indicator
video_02,22500,22590,missing_indicator
video_02,22590,22680,missing_indicator
video_02,22680,22770,missing_indicator
video_02,22770,22860,missing_indicator
video_02,22860,22950,missing_indicator
video_02,22950,23040,missing_indicator
video_02,23040,23130,missing_indicator
video_02,23130,23220,absent_unknown_or_missing_frame
video_02,23220,23310,missing_indicator
video_02,23310,23400,missing_indicator
video_02,23400,23490,missing_indicator
video_02,23490,23580,missing_indicator
video_02,23580,23670,missing_indicator
video_02,23670,23760,missing_indicator
video_02,23760,23850,missing_indicator
video_02,23850,23940,absent_unknown_or_missing_frame
video_02,23940,24030,missing_indicator
video_02,24120,24210,missing_indicator
video_02,24210,24300,missing_indicator
video_02,24390,24480,missing_indicator
video_02,24480,24570,missing_indicator
video_02,24930,25020,missing_indicator
video_02,25020,25110,missing_indicator
video_02,25110,25200,missing_indicator
video_02,25200,25290,missing_indicator
video_02,25290,25380,missing_indicator
video_02,25380,25470,missing_indicator
video_02,25470,25560,absent_unknown_or_missing_frame
video_02,25560,25650,absent_unknown_or_missing_frame
video_02,25650,25740,missing_indicator
video_02,25830,25920,missing_indicator
video_02,25920,26010,missing_indicator
video_02,26010,26100,missing_indicator
video_02,26100,26190,missing_indicator
video_02,26190,26280,absent_unknown_or_missing_frame
video_02,26280,26370,missing_indicator
video_02,26370,26460,missing_indicator
video_02,26460,26550,missing_indicator
video_02,26550,26640,missing_indicator
video_02,26640,26730,missing_indicator
video_02,26730,26820,missing_indicator
video_02,26820,26910,missing_indicator
video_02,26910,27000,absent_unknown_or_missing_frame
video_02,27000,27090,absent_unknown_or_missing_frame
video_02,27090,27180,missing_indicator
video_02,27180,27270,missing_indicator
video_02,27270,27360,missing_indicator
video_02,27360,27450,missing_indicator
video_02,27450,27540,missing_indicator
video_02,27540,27630,missing_indicator
video_02,27720,27810,missing_indicator
video_02,27810,27900,missing_indicator
video_02,27900,27990,missing_indicator
video_02,27990,28080,missing_indicator
video_03,0,90,missing_indicator
video_03,90,180,missing_indicator
video_03,180,270,missing_indicator
video_03,270,360,missing_indicator
video_03,360,450,missing_indicator
video_03,450,540,missing_indicator
video_03,540,630,missing_indicator
video_03,630,720,missing_indicator
video_03,720,810,missing_indicator
video_03,810,900,missing_indicator
video_03,900,990,missing_indicator
video_03,990,1080,missing_indicator
video_03,1080,1170,missing_indicator
video_03,1170,1260,missing_indicator
video_03,1260,1350,missing_indicator
video_03,1350,1440,missing_indicator
video_03,1440,1530,missing_indicator
video_03,1530,1620,missing_indicator
video_03,1620,1710,missing_indicator
video_03,1710,1800,missing_indicator
video_03,1800,1890,missing_indicator
video_03,1890,1980,missing_indicator
video_03,1980,2070,missing_indicator
video_03,2070,2160,missing_indicator
video_03,2160,2250,missing_indicator
video_03,2250,2340,missing_indicator
video_03,2340,2430,missing_indicator
video_03,2430,2520,missing_indicator
video_03,2520,2610,missing_indicator
video_03,2610,2700,missing_indicator
video_03,2700,2790,missing_indicator
video_03,2790,2880,missing_indicator
video_03,2880,2970,missing_indicator
video_03,2970,3060,missing_indicator
video_03,3060,3150,missing_indicator
video_03,3150,3240,missing_indicator
video_03,3240,3330,missing_indicator
video_03,3330,3420,missing_indicator
video_03,3420,3510,missing_indicator
video_03,3510,3600,missing_indicator
video_03,3600,3690,missing_indicator
video_03,3690,3780,missing_indicator
video_03,3780,3870,missing_indicator
video_03,3870,3960,missing_indicator
video_03,4320,4410,missing_indicator
video_03,4410,4500,missing_indicator
video_03,4500,4590,missing_indicator
video_03,4590,4680,missing_indicator
video_03,4680,4770,missing_indicator
video_03,4770,4860,missing_indicator
video_03,4860,4950,missing_indicator
video_03,4950,5040,missing_indicator
video_03,5040,5130,missing_indicator
video_03,5130,5220,missing_indicator
video_03,5220,5310,missing_indicator
video_03,5310,5400,missing_indicator
video_03,5400,5490,missing_indicator
video_03,5490,5580,missing_indicator
video_03,5580,5670,missing_indicator
video_03,5670,5760,missing_indicator
video_03,5760,5850,missing_indicator
video_03,5850,5940,missing_indicator
video_03,6030,6120,missing_indicator
video_03,6120,6210,missing_indicator
video_03,6210,6300,missing_indicator
video_03,6300,6390,missing_indicator
video_03,6390,6480,missing_indicator
video_03,6480,6570,missing_indicator
video_03,6570,6660,missing_indicator
video_03,6660,6750,missing_indicator
video_03,6750,6840,missing_indicator
video_03,6840,6930,absent_unknown_or_missing_frame
video_03,6930,7020,absent_unknown_or_missing_frame
video_03,7020,7110,absent_unknown_or_missing_frame
video_03,7110,7200,absent_unknown_or_missing_frame
video_03,7200,7290,absent_unknown_or_missing_frame
video_03,7290,7380,absent_unknown_or_missing_frame
video_03,7380,7470,absent_unknown_or_missing_frame
video_03,7470,7560,absent_unknown_or_missing_frame
video_03,7560,7650,absent_unknown_or_missing_frame
video_03,7650,7740,absent_unknown_or_missing_frame
video_03,7740,7830,absent_unknown_or_missing_frame
video_03,7830,7920,absent_unknown_or_missing_frame
video_03,7920,8010,absent_unknown_or_missing_frame
video_03,8010,8100,absent_unknown_or_missing_frame
video_03,8100,8190,absent_unknown_or_missing_frame
video_03,8190,8280,absent_unknown_or_missing_frame
video_03,8280,8370,absent_unknown_or_missing_frame
video_03,8370,8460,absent_unknown_or_missing_frame
video_03,8460,8550,absent_unknown_or_missing_frame
video_03,8550,8640,absent_unknown_or_missing_frame
video_03,8640,8730,absent_unknown_or_missing_frame
video_03,8730,8820,absent_unknown_or_missing_frame
video_03,8820,8910,absent_unknown_or_missing_frame
video_03,8910,9000,absent_unknown_or_missing_frame
video_03,9000,9090,absent_unknown_or_missing_frame
video_03,9090,9180,absent_unknown_or_missing_frame
video_03,9180,9270,absent_unknown_or_missing_frame
