ablation,absent_classes,accuracy,balanced_accuracy,best_epoch,best_training_loss,best_validation_loss,best_validation_macro_f1,configuration_id,fold,generation,inference_seconds,inference_windows_per_second,macro_f1_all_classes,macro_f1_present_classes,model,model_size_bytes,num_windows,parameter_count,peak_gpu_memory_bytes,present_classes,representation,resumed_checkpoint,run_id,seed,stopping_epoch,subset,train_seconds,training_seconds,window_size_frames
temporal_r1,[],0.8613333333333333,0.3333333333333333,2,0.6100768766422208,0.48619205758306716,0.30850047755491883,qualification_r1_w150_b1024,3,G3,0.03605740000057267,31200.252929554892,0.30850047755491883,0.30850047755491883,transformer,267507,1125,17443,568970752,"[""alert"", ""fatigue"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,42,17,validation,5.640926200001559,5.640926200001559,150
temporal_r1,[],0.9142665773610181,0.3333333333333333,2,0.6100768766422208,0.48619205758306716,0.30850047755491883,qualification_r1_w150_b1024,3,G3,0.04007090000231983,37258.958493908685,0.3184044786564031,0.3184044786564031,transformer,267507,1493,17443,568970752,"[""alert"", ""fatigue"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,42,17,test,5.640926200001559,5.640926200001559,150
temporal_r1,[],0.9067873303167421,0.3333333333333333,2,0.5864999231326331,0.4265330041695504,0.3170384432842905,qualification_r1_w150_b1024,4,G3,0.033772599999792874,32718.83124209498,0.3170384432842905,0.3170384432842905,transformer,267507,1105,17443,568970752,"[""alert"", ""fatigue"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,42,17,validation,6.044221600001038,6.044221600001038,150
temporal_r1,"[""fatigue""]",0.879182156133829,0.5,2,0.5864999231326331,0.4265330041695504,0.3170384432842905,qualification_r1_w150_b1024,4,G3,0.033757199998945,31874.681550413774,0.31190240685789644,0.4678536102868447,transformer,267507,1076,17443,568970752,"[""alert"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,42,17,test,6.044221600001038,6.044221600001038,150
temporal_r2,[],0.8536796536796537,0.403487358326068,13,0.2714476118350846,0.3990215607277759,0.41530710700987533,qualification_r2_w150_b1024,1,G3,0.03404009999940172,33930.570122305755,0.41530710700987533,0.41530710700987533,transformer,270003,1155,17539,571561472,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_1__seed_42,42,28,validation,9.278581699996721,9.278581699996721,150
temporal_r2,[],0.8278795811518325,0.5401587611425597,13,0.2714476118350846,0.3990215607277759,0.41530710700987533,qualification_r2_w150_b1024,1,G3,0.046716400000150315,32707.99976015026,0.5348667311103281,0.5348667311103281,transformer,270003,1528,17539,571561472,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_1__seed_42,42,28,test,9.278581699996721,9.278581699996721,150
temporal_r2,[],0.871551724137931,0.40605130269934736,9,0.3837369921364041,0.3726192601795854,0.39101406887332124,qualification_r2_w150_b1024,2,G3,0.0394187999991118,29427.58277842394,0.39101406887332124,0.39101406887332124,transformer,269555,1160,17539,571735552,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_2__seed_42,42,24,validation,7.10245009999926,7.10245009999926,150
temporal_r2,"[""fatigue""]",0.9011406844106464,0.7943231590473583,9,0.3837369921364041,0.3726192601795854,0.39101406887332124,qualification_r2_w150_b1024,2,G3,0.05594059999566525,32909.90801211743,0.5354149528756434,0.8031224293134651,transformer,269555,1841,17539,571735552,"[""alert"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_2__seed_42,42,24,test,7.10245009999926,7.10245009999926,150
temporal_r2,[],0.8213333333333334,0.3940927369132771,4,0.4487905678793683,0.47831993238131204,0.396355361699872,qualification_r2_w150_b1024,3,G3,0.03734209999674931,30126.854143123524,0.396355361699872,0.396355361699872,transformer,268979,1125,17539,571735552,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_3__seed_42,42,19,validation,6.42981609999697,6.42981609999697,150
temporal_r2,[],0.8941728064300067,0.4304236643859285,4,0.4487905678793683,0.47831993238131204,0.396355361699872,qualification_r2_w150_b1024,3,G3,0.044135199997981545,33827.874351272454,0.4296081277213353,0.4296081277213353,transformer,268979,1493,17539,571735552,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_3__seed_42,42,19,test,6.42981609999697,6.42981609999697,150
temporal_r2,[],0.8823529411764706,0.4509040527004599,6,0.3622711465842951,0.4004721797969007,0.4422941059461832,qualification_r2_w150_b1024,4,G3,0.14996180000161985,7368.543188919205,0.4422941059461832,0.4422941059461832,transformer,269235,1105,17539,571735552,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_4__seed_42,42,21,validation,7.471904599995469,7.471904599995469,150
temporal_r2,"[""fatigue""]",0.8076208178438662,0.5422426410798504,6,0.3622711465842951,0.4004721797969007,0.4422941059461832,qualification_r2_w150_b1024,4,G3,0.03441649999876972,31264.07391915109,0.3617725668956124,0.5426588503434185,transformer,269235,1076,17539,571735552,"[""alert"", ""distraction""]",R2,False,G3__qualification_r2_w150_b1024__transformer__r2__w150__fold_4__seed_42,42,21,test,7.471904599995469,7.471904599995469,150
