run_id,generation,configuration_id,representation,window_size_frames,model,fold,seed,epoch,training_loss,validation_loss,training_macro_f1,validation_macro_f1,training_accuracy,validation_accuracy,learning_rate
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,20,0.38149183066444725,0.7699331052568223,0.8712462725739455,0.39895567947152116,0.8721251149954001,0.728,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,21,0.3588347654973609,0.7652879779736201,0.8829533519183249,0.3991727780838665,0.8840846366145354,0.7288888888888889,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,22,0.33278284292943416,0.7752533638742235,0.8934647219700952,0.39688176406926406,0.8945108862312174,0.7244444444444444,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,23,0.39390656588743594,0.7745962461100684,0.8625039765340654,0.39731765818722337,0.8607789021772463,0.7262222222222222,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,24,0.3601418176848111,0.7778969179656771,0.8785121006703472,0.3962331605375628,0.8788715118061944,0.7226666666666667,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,25,0.35663710737001747,0.7810167637533612,0.8770667357769789,0.39368714449152503,0.8782582030052132,0.7182222222222222,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,26,0.38123042424995085,0.783292154431343,0.8679598178624488,0.39217308530607525,0.8675252989880404,0.7155555555555555,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,27,0.3364153180028061,0.7840680332978567,0.8941518864509589,0.3933412799976612,0.8945108862312174,0.7164444444444444,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,28,0.3378168444935437,0.7839135198195776,0.8886959156901094,0.3930587815216661,0.889604415823367,0.7164444444444444,6.25e-05
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,29,0.340850811535067,0.7837259651819865,0.8901217499582511,0.3935621253574875,0.890524379024839,0.7173333333333334,6.25e-05
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,30,0.3586698852774191,0.7851421979665756,0.8812707955952476,0.3935621253574875,0.8822447102115916,0.7173333333333334,6.25e-05
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,1,0.8773574146148533,0.7622505561258998,0.5087688323643481,0.35532731693507635,0.5995112679880532,0.7158371040723982,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,2,0.7300199475781671,0.9021388273433323,0.7555379080360982,0.358184447222018,0.757263100733098,0.6733031674208145,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,3,0.6689014771759526,0.9885654911736018,0.7942124982163761,0.3866842372329387,0.7941895194135216,0.6624434389140271,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,4,0.5954586695368899,0.9522498500293196,0.8142986940627219,0.36273430401086465,0.8145533532446375,0.6714932126696832,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,5,0.5464221473430247,0.8898558481786046,0.825428130368576,0.3633744525134508,0.8254140646212327,0.6959276018099547,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,6,0.4924733120237004,0.9232984186837037,0.8299448189036024,0.3661930828503704,0.829215313603041,0.6977375565610859,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,7,0.43878769597831124,0.9930128858100236,0.8625787539235392,0.3626158318210288,0.8623404833016562,0.6760180995475114,0.001
